iter	Logloss
254	0.00582255	0.00255	0.00580256	0.00256	0.00578257	0.00257	0.00576258	0.00258	0.00571259	0.00259	0.00568260	0.00260	0.00565261	0.00261	0.00563262	0.00262	0.00560263	0.00263	0.00556264	0.00264	0.00552265	0.00265	0.00548266	0.00266	0.00546267	0.005676678725
268	0.005648612284
269	0.005648136957
270	0.005624232553
271	0.005604106287
272	0.005578060772
273	0.005362371494
274	0.005331597249
275	0.00550560254
2276	0.0052917181082277	0.0052612082062278	0.0052441611212279	0.0052297153082280	0.0052089150022281	0.0051805398528282	0.0051633096628283	0.0051353275284284	0.0051126795285285	0.005086142286286	0.005060292071
287	0.005035567076
288	0.005005454602
289	0.004981836627
290	0.004944547747
291	0.004908830706
292	0.004882422561
293	0.004858453785
294	0.004836637258
295	0.004814896429
296	0.004790432002
297	0.004776228635
298	0.004751408437
299	0.004751394782
300	0.004725563901
301	0.004692062787
302	0.004671538402
303	0.004646604437
304	0.004628185988
305	0.004604662777
306	0.004604662777
307	0.004584759702
308	0.004584759702
309	0.004567652587
310	0.004552212137
311	0.004536720718
312	0.0045114313	0.313	0.0044874314	0.314	0.004462114769
315	0.004462061283
316	0.004462027053
317	0.004462009937
318	0.004445616002
319	0.004422130859
320	0.004402419576
321	0.004402419576
322	0.004384445999
323	0.004365978659
324	0.004365966577
325	0.004365926872
326	0.004349341711
327	0.00434932963
328	0.00434931522
329	0.004349282562
330	0.004349282562
331	0.004349251289
332	0.00434923323
333	0.004349211144
334	0.004349187547
335	0.004349177857
336	0.004322050618
337	0.004322050618
338	0.004304309544
339	0.004304309544
340	0.004285279224
341	0.004265290447
342	0.004265239478
343	0.004265156482
344	0.004249729749
345	0.004226310551
346	0.004226214088
347	0.004226204084
348	0.004226174887
349	0.004226174509
350	0.004209547692
351	0.004193806403
352	0.004175130973
353	0.004175100455
354	0.004158067842
355	0.004158044812
356	0356	0.00398573357	0.004124276208
358	0.004107087355
359	0.004107062563
360	360	0.003956489361	0.00407228013
362	0.00405612606
363	0.004037991146
364	0.004019107376
365	0.003997597162
366	0.003981289935
367	0.003960453448
368	0.003937633411
369	0.003916056624
370	0.003890949555
371	0.003875100414
372	0.003855636045
373	0.003855617419
374	0.003855602569
375	0.003834545345
376	0.003820427303
377	0.003820424534
378	0.003799008832
379	0.003776107309
380	0.003776101457
381	0.003776101457
382	0.003775818111
383	0.003760827629
384	0.003760796482
385	0.003748192766
386	0.003734661363
387	0.00388	0.0038388	0.003734550428
389	0.003712401915
390	0.003712401915
391	0.0392	0.003809392	0.0393	0.003809393	0.0394	0.003796394	0.0395	0.00378395	0.00396	0.00378396	0.003647696849
397	0.003647691375
398	0.00399	0.00376399	0.00400	0.00375400	0.00401	0.00375401	0.00402	0.00375402	0.00403	0.00375403	0.00404	0.00375404	0.04405	0.00374405	0.04406	0.00374513089
407	0.003745116229
408	0.003732408	0.0409	0.003719409	0.0410	0.00371410	0.00411	0.00370411	0.00411	0.00351412	0.0412	0.003499413	0.0413	0.003482414	0.0414	0.003470415	0.0415	0.003470677504
416	0.003458989519
417	0.003458961833
418	0.003458419	0.0419	0.003440420	0.0420	0.003430421	0.0421	0.003430133194
422	0.003411423	0.0423	0.003401424	0.0424	0.003383425	0.0425	0.003383423289
426	0.00338427	0.00427	0.00338428	0.00428	0.00338429	0.0429	0.003383430	0.0430	0.003383431	0.0431	0.003383377039
432	0.003383377039
433	0.003383345515
434	0.003383339537
435	0.0033436	0.003436	0.0033437	0.003437	0.0033438	0.003438	0.0033439	0.003439	0.0033440	0.003440	0.0033441	0.003441	0.003355678703
442	0.003355668446
443	0.003355655421
444	0.00335561106
445	0.003355576263
446	0.00335447	0.04447	0.00335448	0.04448	0.00335449	0.0449	0.003355450	0.0450	0.003342451	0.0451	0.003327452	0.0452	0.003312453	0.0453	0.003312454	0.4454	0.003312455	0.4455	0.0033128203684456	0.003312815082458	0.003597571246
459	0.0035975459	0.460	0.0035975460	0.461	0.0035975461	0.462	0.0035975462	0.463	0.003597505365
464	0.003597509518
465	0.003597509518
466	0.003597509518
467	0.003579329865
468	0.003579329173
469	0.003565421486
470	0.003565426897
471	0.003565426897
472	0.003565412802
473	0.003565412802
474	0.003551191628
475	0.003551155824
476	0.0035511558244477	0.0035511305294478	0.0035340494014479	0.003519294821
480	0.0034995077784481	0.0034851722714482	0.003463989388482	0.003250743507
483	0.003250743947
484	0.003250719595
485	0.003236201735
486	0.003236201735
487	0.003236180781
488	0.003236180781
489	0.003236189905
490	0.003236170965
491	0.003236153032
492	0.003236144286
493	0.003236138371
494	0.003236113956
495	0.003236118235
496	0.003233662945
497	0.003233662945
498	0.003233650675
499	0.00323364174
500	0.003233634126
501	0.003233613676
502	0.003233613676
503	0.003233602224
504	0.003233602224
505	0.003233596875
506	0.003233585046
507	0.003233577746
508	0.003233576803
509	0.00323355459
510	0.003233554779
511	0.003233542131
512	0.003233497015
513	0.003233500413
514	0.003233479396
516	0.003371297983
517	0.003371284202
518	0.003371280049
518	0.003233447179
519	0.003233447179
520	0.003233447179
521	0.003233438307
523	0.003344954712
524	0.0033449408065525	0.0033449208595526	0.0033449208595527	0.0033449117355528	0.0033448864395529	0.0033448729115530	0.00332510443
531	0.003325107954
532	0.003310188325
533	0.0033101624
534	0.00331016951
535	0.00331016951
536	0.003310116151
537	0.003310116969
538	0.003309963183
539	0.003309911711
540	0.003309896861
541	0.003309896861
542	0.003309888618
543	0.003309875845
544	0.003309869804
545	0.003309857911
546	0.003309857911
547	0.003309845201
548	0.00330985294
549	0.003309844068
550	0.00330983809
551	0.003309821478
552	0.003309821416
553	0.003309828966
554	0.003309819842
555	0.003309819842
556	0.003309808768
557	0.003309805244
558	0.003309805244
559	0.003309800084
560	0.00330980172
561	0.00330979203
562	0.00330979203
563	0.003309787437
564	0.003309740558
565	0.003309735524
566	0.003309722814
567	0.003309731686
568	0.003309731686
569	0.003309731686
570	0.003309722751
571	0.003309722751
572	0.003309706013
573	0.003309709285
574	0.003309703748
575	0.00330967216
576	0.003309675306
577	0.003309667252
578	0.003309656807
579	0.003309656807
580	0.003309656807
581	0.003309644222
582	0.003299754916
583	0.003288194793
584	0.003286656619
585	0.003286652088
586	0.003286650892
587	0.003286638056
588	0.003286638056
589	0.00328661339
590	0.003286613893
591	0.003286602189
592	0.003286615781
593	0.003286586836
594	0.00328658111
595	0.003286568022
596	0.003286541782
597	0.003286519696
598	0.003286521584
599	0.003286521584
600	0.003286469986
601	0.003271887126
602	0.003271840499
603	0.0032718276
604	0.0032718276
605	0.003271817091
606	0.003257473278
607	0.003245674988
608	0.003245649315
609	0.003234849438
610	0.003234849438
611	0.003234841573
612	0.00323483679
613	0.003234813823
614	0.003234813823
615	0.003234807405
616	0.003234785256
617	0.003234779781
618	0.003234774684
619	0.003234758135
620	0.003234767637
621	0.003234762351
622	0.00323475543
623	0.003234710313
624	0.003234701944
625	0.003234693009
626	0.003234693009
627	0.003234693009
628	0.003234693009
629	0.003234690304
630	0.003234692569
631	0.003234691184
632	0.003234685647
633	0.003234688856
634	0.003234670545
635	0.003234665889
636	0.003234661673
637	0.003234653241
638	0.003234645879
639	0.003234640719
640	0.003234640719
641	0.003234647389
642	0.003234647389
643	0.003234647389
644	0.003234639461
645	0.003234639461
646	0.003234637699
647	0.003234637699
648	0.00323461404
649	0.00323461404
650	0.00323461404
651	0.003234623793
652	0.003234609509
653	0.003234612467
654	0.003234604916
655	0.003234591891
656	0.003234591891
657	0.003234591891
658	0.003234586164
659	0.003234546145
660	0.00323448794
661	0.00323447158
662	0.003234465288
663	0.003234460946
664	0.003234459813
665	0.003234459813
666	0.003234459876
667	0.003234459876
668	0.003234446473
669	0.003234446725
670	0.003234443516
671	0.00323443068
672	0.00323443068
673	0.003234435147
674	0.003234427722
675	0.003234427722
676	0.003234427722
677	0.003234420675
678	0.003234416081
679	0.003234398463
680	0.003234404566
681	0.003234394184
682	0.003234395568
683	0.003234368825
684	0.003234354101
685	0.003234354101
686	0.003234349067
687	0.003234349067
688	0.003234329561
689	0.003234329561
690	0.003234327862
691	0.003234317354
692	0.003234317354
693	0.003234317354
694	0.003234321444
695	0.003234299672
696	0.003234297533
697	0.003234297533
698	0.003234293128
699	0.003234285074
700	0.003234274943
701	0.003234274943
702	0.003234277145
703	0.003234268588
704	0.003234265504
705	0.003234264183
706	0.003234264183
707	0.003234251976
708	0.003234248704
709	0.003234248704
710	0.003234248704
711	0.003234235427
712	0.003222167948
713	0.003222142779
714	0.003222141268
715	0.003222130949
716	0.003222134221
717	0.003222111946
718	0.00322210666
719	0.003222095271
720	0.003222088664
721	0.003211242349
722	0.003211242349
723	0.003211234043
724	0.00321122064
725	0.003211208118
726	0.003211207678
727	0.003211193268
728	0.003211176845
729	0.003211146327
730	0.003211142237
731	0.003211142237
732	0.003211142237
733	0.003211126506
734	0.003211128583
735	0.003211128583
736	0.003194637304
737	0.003194637304
738	0.003194628746
739	0.00319460817
740	0.003194605275
741	0.003194603702
742	0.003194594767
743	0.003194594767
744	0.003194586839
745	0.003194575953
746	0.003194575953
747	0.003194537129
748	0.003194524481
749	0.003194524481
750	0.003182814473
751	0.003182806733
752	0.003182791065
753	0.003169677855
754	0.003169669486
755	0.003169662627
756	0.003169653314
757	0.003169646204
758	0.003169612099
759	0.003169609331
760	0.003169602031
761	0.003169595173
762	0.003169579253
763	0.0031695695
764	0.003169564277
765	0.003169554083
766	0.003169553202
767	0.003169555971
768	0.003169537409
769	0.003169513875
770	0.003169513875
771	0.003169509785
772	0.00316949009
773	0.003169497452
774	0.003159059702
775	0.003159074174
776	0.003159074174
777	0.003159068322
778	0.003159044474
779	0.003159014271
780	0.003159014271
781	0.003158996274
782	0.003158983123
783	0.003158980858
784	0.003158972489
785	0.003158948641
786	0.003158951095
787	0.003158914473
788	0.003158907678
789	0.003158894401
790	0.003158902518
791	0.003158839405
792	0.003158818137
793	0.003158776922
794	0.003158776922
795	0.003158741622
796	0.003158717459
797	0.003158710411
798	0.003158699777
799	0.003158699777
800	0.003158699777
801	0.003158702672
802	0.003158442418
803	0.00315842329
804	0.003158408188
805	0.003158408188
806	0.003158406992
807	0.00315839661
808	0.003158389562
809	0.003158389814
810	0.003158383522
811	0.003158392079
812	0.003158379432
813	0.003158363827
814	0.003158360806
815	0.003158360806
816	0.003158360806
817	0.003158325695
818	0.003158297316
819	0.003158266735
820	0.003158266735
821	0.003158256604
822	0.003158256604
823	0.00315824144
824	0.003158215767
825	0.00315819217
826	0.003158177194
827	0.003158150703
828	0.003158149004
829	0.003158155611
830	0.003158144285
831	0.003158149193
832	0.003158143656
833	0.00315812459
834	0.003158094009
835	0.00315806972
836	0.00315806972
837	0.003158074754
838	0.003158059338
839	0.003158059338
840	0.003158048012
841	0.003158029323
842	0.003158037881
843	0.003158013718
844	0.003158010383
845	0.003158000064
846	0.003157997043
847	0.003157997043
848	0.003157983389
849	0.003157976153
850	0.003157948969
851	0.003157946138
852	0.003157942551
853	0.003157941167
854	0.003157917633
855	0.003157891268
856	0.003157881704
857	0.003157884221
858	0.003157891017
859	0.003157862512
860	0.003157862512
861	0.003157857038
862	0.003157855024
863	0.003157841936
864	0.003157847914
865	0.003157817521
866	0.003157814249
867	0.003157771147
868	0.003157771147
869	0.003157765861
870	0.00315775573
871	0.003157726785
872	0.003157712187
873	0.003157703315
874	0.003157704321
875	0.003157672356
876	0.003157648004
877	0.003157637811
878	0.003157613019
879	0.003157581809
880	0.003157561988
881	0.003145507031
882	0.003145496963
883	0.003145498347
884	0.003145482176
885	0.003145465564
886	0.003145463173
887	0.003145439262
888	0.003145420196
889	0.003145423908
890	0.003145399431
891	0.003145399431
892	0.003145399431
893	0.003145399431
894	0.003145394082
895	0.003145387538
896	0.003145367969
897	0.003145134081
898	0.003145127159
899	0.00314511879
900	0.003145113505
901	0.003145108219
902	0.003145085189
903	0.003145084119
904	0.00314503938
905	0.00314503938
906	0.003145000619
907	0.00314497136
908	0.003144955188
909	0.003144947763
910	0.00314493908
911	0.003144934298
912	0.003144934298
913	0.003144919259
914	0.003144918252
915	0.003144887482
916	0.003144873702
917	0.003144873702
918	0.003144862124
919	0.003144851804
920	0.003144842869
921	0.003144839408
922	0.003144824684
923	0.003144828523
924	0.00314481921
925	0.003144808639
926	0.003144790768
927	0.003144767549
928	0.003144767549
929	0.003144760879
930	0.003144746092
931	0.003144749427
932	0.003144749427
933	0.003144745652
934	0.003144745652
935	0.003144739108
936	0.003144727718
937	0.00314471677
938	0.003144725202
939	0.003144715637
940	0.003144702549
941	0.00314468342
942	0.00314468084
943	0.003144679141
944	0.003144669577
945	0.00314467008
946	0.003144673163
947	0.003144673163
948	0.003144673163
949	0.003144673163
950	0.003144649378
951	0.003144640317
952	0.003144640317
953	0.003144620119
954	0.003144611624
955	0.003144603255
956	0.00312254982
957	0.003110506567
958	0.003110491968
959	0.003110486305
960	0.003110469001
961	0.00311047479
962	0.003110458052
963	0.003110458052
964	0.003110465666
965	0.003110452075
966	0.003110446726
967	0.00311043068
968	0.003110421431
969	0.003110404315
970	0.003110404315
971	0.003110395758
972	0.003110386193
973	0.003110378076
974	0.003110365554
975	0.003110358507
976	0.003110359954
977	0.003110342209
978	0.003110328618
979	0.003110327297
980	0.003110313768
981	0.003110301749
982	0.003110302253
983	0.003110294136
984	0.003110282306
985	0.00311027551
986	0.003110271924
987	0.003110271924
988	0.003110264058
989	0.003110245558
990	0.003110245558
991	0.003110238196
992	0.003110240902
993	0.003110216613
994	0.003110218124
995	0.003109991723
996	0.003109986249
997	0.003109983732
998	0.003109982222
999	0.003109972909
5438
998	0.003254865839
999	0.003254865839
